play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",4153,4158
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Philemon,PERSON,"People, including fictional",4172,4180
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Jove,PERSON,"People, including fictional",4209,4213
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",4267,4272
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,MARGARET,PERSON,"People, including fictional",4363,4371
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Antonio,PERSON,"People, including fictional",4797,4804
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",5302,5310
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",5385,5393
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",5521,5529
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",5544,5552
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",5611,5619
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",5679,5687
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",6059,6067
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,two,CARDINAL,Numerals that do not fall under another type,6174,6177
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",6391,6399
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Don John,PERSON,"People, including fictional",6528,6536
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Borachio,GPE,"Countries, cities, states",6538,6546
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",6551,6558
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",6560,6563
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,JOHN,PERSON,"People, including fictional",6564,6568
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",6600,6604
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,one,CARDINAL,Numerals that do not fall under another type,6694,6697
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",6735,6742
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,JOHN,PERSON,"People, including fictional",6775,6779
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",6801,6809
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",6811,6818
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",6847,6850
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,JOHN,PERSON,"People, including fictional",6851,6855
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",6927,6931
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",7043,7050
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,JOHN,PERSON,"People, including fictional",7083,7087
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,tonight,TIME,Times smaller than a day,7178,7185
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",7187,7190
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,JOHN,PERSON,"People, including fictional",7191,7195
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Don John,PERSON,"People, including fictional",7233,7241
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Borachio,GPE,"Countries, cities, states",7246,7254
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",7290,7298
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",7341,7348
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,the Prince wooss,GPE,"Countries, cities, states",7367,7383
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,hourly,TIME,Times smaller than a day,7679,7685
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Farewell,PERSON,"People, including fictional",7717,7725
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,PRODUCT,"Objects, vehicles, foods, etc. (not services)",7738,7742
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",7753,7761
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",7763,7771
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",7779,7786
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",7788,7795
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Yea,PERSON,"People, including fictional",7797,7800
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",7812,7820
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",7849,7856
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Whither,PERSON,"People, including fictional",7858,7865
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",7867,7875
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",8118,8122
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8124,8131
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",8156,8164
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8289,8296
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",8320,8328
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",8431,8438
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",8481,8489
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Beatrice,PERSON,"People, including fictional",8562,8570
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Beatrice,ORG,"Companies, agencies, institutions, etc.",8785,8793
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Don Pedro,PERSON,"People, including fictional",8894,8903
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",8905,8908
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",8909,8914
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",8966,8974
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Troth,PERSON,"People, including fictional",8976,8981
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Lady Fame,PERSON,"People, including fictional",9018,9027
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",9135,9140
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",9339,9344
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",9379,9387
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",9524,9529
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Wilt,PERSON,"People, including fictional",9531,9535
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",9608,9616
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,garland,PERSON,"People, including fictional",9675,9682
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",9827,9832
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",9896,9904
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",9978,9983
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",10098,10106
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,one,CARDINAL,Numerals that do not fall under another type,10173,10176
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Adam,PERSON,"People, including fictional",10745,10749
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hercules,PERSON,"People, including fictional",10807,10815
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",11222,11229
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Beatrice,ORG,"Companies, agencies, institutions, etc.",11231,11239
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",11241,11245
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Leonato,GPE,"Countries, cities, states",11250,11257
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",11263,11268
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",11292,11300
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",11312,11317
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Antipodes,PERSON,"People, including fictional",11406,11415
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Asia,LOC,"Non-GPE locations, mountain ranges, bodies of water",11512,11516
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Prester,GPE,"Countries, cities, states",11542,11549
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,the Great Cham's,EVENT,"Named hurricanes, battles, wars, sports events, etc.",11584,11600
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,three,CARDINAL,Numerals that do not fall under another type,11662,11667
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",11734,11737
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",11738,11743
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,BENEDICK,PERSON,"People, including fictional",11784,11792
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",11934,11942
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",12120,12125
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",12159,12164
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",12331,12338
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",12370,12375
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",12421,12428
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",12448,12451
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",12452,12457
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",12652,12657
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",12771,12778
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",12815,12819
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,the day,DATE,Absolute or relative dates or periods,12892,12899
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",13006,13011
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",13102,13109
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Lady,PERSON,"People, including fictional",13202,13206
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",13399,13404
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Yea,PERSON,"People, including fictional",13456,13459
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",13585,13592
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",13766,13769
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",13770,13775
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Lady Beatrice,PERSON,"People, including fictional",13777,13790
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",13882,13887
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",13984,13989
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,working days,DATE,Absolute or relative dates or periods,14070,14082
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",14089,14094
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,every day,DATE,Absolute or relative dates or periods,14117,14126
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",14148,14153
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",14215,14220
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,a merry hour,TIME,Times smaller than a day,14324,14336
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Cousins,PERSON,"People, including fictional",14445,14452
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Niece,PERSON,"People, including fictional",14481,14486
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Grace,PERSON,"People, including fictional",14575,14580
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",14601,14606
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",14884,14889
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",15003,15008
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",15041,15049
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",15142,15145
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",15159,15166
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",15199,15206
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Tomorrow,DATE,Absolute or relative dates or periods,15208,15216
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Time,ORG,"Companies, agencies, institutions, etc.",15227,15231
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Monday,DATE,Absolute or relative dates or periods,15297,15303
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,seven-night,TIME,Times smaller than a day,15340,15351
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",15418,15423
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Claudio,PERSON,"People, including fictional",15495,15502
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,one,CARDINAL,Numerals that do not fall under another type,15571,15574
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hercules,PERSON,"People, including fictional",15578,15586
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",15624,15632
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,the Lady Beatrice,PERSON,"People, including fictional",15637,15654
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,three,CARDINAL,Numerals that do not fall under another type,15780,15785
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,ten nights',TIME,Times smaller than a day,15901,15912
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",15924,15931
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",15949,15952
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",15953,15958
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",15980,15984
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,DON,PERSON,"People, including fictional",16067,16070
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,PEDRO,PERSON,"People, including fictional",16071,16076
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",16082,16090
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",16309,16317
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,two,CARDINAL,Numerals that do not fall under another type,16336,16339
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Benedick,PERSON,"People, including fictional",16367,16375
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Beatrice,PERSON,"People, including fictional",16461,16469
MUCH ADO ABOUT NOTHING,2,1,A hall in Leonato's house.,Cupid,ORG,"Companies, agencies, institutions, etc.",16490,16495
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Don John,PERSON,"People, including fictional",6,14
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Borachio,GPE,"Countries, cities, states",19,27
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,ORG,"Companies, agencies, institutions, etc.",29,32
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",33,37
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Claudio,PERSON,"People, including fictional",59,66
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Leonato,GPE,"Countries, cities, states",95,102
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Yea,PERSON,"People, including fictional",114,117
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,ORG,"Companies, agencies, institutions, etc.",148,151
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",152,156
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,PERSON,"People, including fictional",445,448
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",449,453
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,a year,DATE,Absolute or relative dates or periods,516,522
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Margaret,PERSON,"People, including fictional",561,569
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",598,602
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,ORG,"Companies, agencies, institutions, etc.",604,607
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",608,612
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",743,747
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,"Claudio,—whose",GPE,"Countries, cities, states",972,986
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",1062,1066
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,ORG,"Companies, agencies, institutions, etc.",1068,1071
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",1072,1076
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Claudio,PERSON,"People, including fictional",1163,1170
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",1180,1184
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Leonato,PERSON,"People, including fictional",1195,1202
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",1238,1242
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,a meet hour,TIME,Times smaller than a day,1320,1331
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Don Pedro,PERSON,"People, including fictional",1340,1349
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Claudio,PERSON,"People, including fictional",1364,1371
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,PERSON,"People, including fictional",1408,1412
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Claudio,PERSON,"People, including fictional",1468,1475
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Margaret Hero,PERSON,"People, including fictional",1817,1830
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Margaret,PERSON,"People, including fictional",1837,1845
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Claudio,PERSON,"People, including fictional",1854,1861
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",1988,1992
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,Hero,ORG,"Companies, agencies, institutions, etc.",2055,2059
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",2155,2159
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,a thousand ducats,MONEY,"Monetary values, including unit",2275,2292
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,DON,PERSON,"People, including fictional",2374,2377
MUCH ADO ABOUT NOTHING,2,2,Another room in Leonato's house.,JOHN,PERSON,"People, including fictional",2378,2382
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Benedick,PERSON,"People, including fictional",6,14
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,BENEDICK,PERSON,"People, including fictional",16,24
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,BENEDICK,PERSON,"People, including fictional",58,66
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,BENEDICK,PERSON,"People, including fictional",169,177
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Exit Boy,PERSON,"People, including fictional",237,245
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,one,CARDINAL,Numerals that do not fall under another type,269,272
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Claudio,PERSON,"People, including fictional",496,503
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,ten mile afoot,QUANTITY,"Measurements, as of weight or distance",669,683
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,ten nights,TIME,Times smaller than a day,726,736
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,One,CARDINAL,Numerals that do not fall under another type,1204,1207
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,one,CARDINAL,Numerals that do not fall under another type,1329,1332
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,one,CARDINAL,Numerals that do not fall under another type,1340,1343
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Don Pedro,PERSON,"People, including fictional",1735,1744
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Leonato,PERSON,"People, including fictional",1746,1753
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Claudio,PERSON,"People, including fictional",1758,1765
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Balthasar,PERSON,"People, including fictional",1779,1788
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",1808,1813
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,CLAUDIO,ORG,"Companies, agencies, institutions, etc.",1847,1854
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Yea,PERSON,"People, including fictional",1856,1859
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Benedick,PERSON,"People, including fictional",1965,1973
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",2087,2092
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Balthasar,PERSON,"People, including fictional",2100,2109
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",2231,2236
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",2534,2539
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",2710,2715
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,Notes,ORG,"Companies, agencies, institutions, etc.",2762,2767
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,BENEDICK,PERSON,"People, including fictional",2806,2814
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,One foot,QUANTITY,"Measurements, as of weight or distance",3056,3064
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,one,CARDINAL,Numerals that do not fall under another type,3094,3097
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,summer first,DATE,Absolute or relative dates or periods,3338,3350
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,leavy,ORG,"Companies, agencies, institutions, etc.",3355,3360
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,DON,PERSON,"People, including fictional",3483,3486
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",3487,3492
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,DON,PERSON,"People, including fictional",3559,3562
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,PEDRO,PERSON,"People, including fictional",3563,3568
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,thou singest,PERSON,"People, including fictional",3589,3601
MUCH ADO ABOUT NOTHING,2,3,Leonato's Garden.,BENEDICK,PERSON,"People, including fictional",3627,3635
